time,ball1_x,ball1_y,ball2_x,ball2_y,ball3_x,ball3_y,ball4_x,ball4_y,ball5_x,ball5_y
159.0,175.86,32.61,320.77,53.12,181.01,103.86,432.76,256.89,27.09,237.23
159.5,175.86,32.93,321.09,53.44,181.2,103.84,432.48,257.23,27.54,236.77
160.0,175.85,33.25,321.41,53.77,181.4,103.83,432.2,257.56,28.0,236.31
160.5,175.84,33.56,321.73,54.1,181.59,103.81,431.92,257.9,28.46,235.85
161.0,175.83,33.88,322.05,54.42,181.78,103.79,431.65,258.23,28.92,235.39
161.5,175.82,34.2,322.37,54.75,181.98,103.78,431.37,258.57,29.37,234.92
162.0,175.81,34.52,322.69,55.08,182.17,103.76,431.09,258.9,29.83,234.46
162.5,175.81,34.83,323.01,55.41,182.37,103.74,430.82,259.24,30.29,234.0
163.0,175.8,35.15,323.33,55.73,182.56,103.72,430.54,259.57,30.75,233.54
163.5,175.79,35.47,323.65,56.06,182.75,103.71,430.26,259.91,31.21,233.07
164.0,175.78,35.78,323.97,56.39,182.95,103.69,429.99,260.24,31.66,232.61
164.5,175.77,36.1,324.29,56.71,183.14,103.67,429.71,260.58,32.12,232.15
165.0,175.76,36.42,324.61,57.04,183.33,103.66,429.43,260.91,32.58,231.69
165.5,175.75,36.73,324.92,57.37,183.53,103.64,429.15,261.25,33.04,231.22
166.0,175.75,37.05,325.24,57.69,183.72,103.62,428.88,261.58,33.5,230.76
166.5,175.74,37.37,325.56,58.02,183.92,103.6,428.6,261.92,33.95,230.3
167.0,175.73,37.68,325.88,58.35,184.11,103.59,428.32,262.25,34.41,229.84
167.5,175.72,38.0,326.2,58.68,184.3,103.57,428.05,262.59,34.87,229.38
168.0,175.71,38.32,326.52,59.0,184.5,103.55,427.77,262.92,35.33,228.91
168.5,175.7,38.63,326.84,59.33,184.69,103.54,427.49,263.26,35.79,228.45
169.0,175.69,38.95,327.16,59.66,184.89,103.52,427.22,263.59,36.24,227.99
169.5,175.69,39.27,327.48,59.98,185.08,103.5,426.94,263.93,36.7,227.53
170.0,175.68,39.59,327.8,60.31,185.27,103.49,426.66,264.26,37.16,227.06
170.5,175.67,39.9,328.12,60.64,185.47,103.47,426.38,264.6,37.62,226.6
171.0,175.66,40.22,328.44,60.96,185.66,103.45,426.11,264.93,38.07,226.14
171.5,175.65,40.54,328.76,61.29,185.86,103.43,425.83,265.27,38.53,225.68
172.0,175.64,40.85,329.08,61.62,186.05,103.42,425.55,265.6,38.99,225.21
172.5,175.64,41.17,329.39,61.95,186.24,103.4,425.28,265.94,39.45,224.75
173.0,175.63,41.49,329.71,62.27,186.44,103.38,425.0,266.27,39.91,224.29
173.5,175.62,41.8,330.03,62.6,186.63,103.37,424.72,266.61,40.36,223.83
174.0,175.61,42.12,330.35,62.93,186.82,103.35,424.45,266.94,40.82,223.37
174.5,175.6,42.44,330.67,63.25,187.02,103.33,424.17,267.28,41.28,222.9
175.0,175.59,42.75,330.99,63.58,187.21,103.31,423.89,267.61,41.74,222.44
175.5,175.58,43.07,331.31,63.91,187.41,103.3,423.61,267.95,42.2,221.98
176.0,175.58,43.39,331.63,64.23,187.6,103.28,423.34,268.28,42.65,221.52
176.5,175.57,43.71,331.95,64.56,187.79,103.26,423.06,268.62,43.11,221.05
177.0,175.56,44.02,332.27,64.89,187.99,103.25,422.78,268.95,43.57,220.59
177.5,175.55,44.34,332.59,65.22,188.18,103.23,422.51,269.29,44.03,220.13
178.0,175.54,44.66,332.91,65.54,188.38,103.21,422.23,269.62,44.49,219.67
178.5,175.53,44.97,333.23,65.87,188.57,103.19,421.95,269.96,44.94,219.2
179.0,175.52,45.29,333.55,66.2,188.76,103.18,421.68,270.29,45.4,218.74
179.5,175.52,45.61,333.86,66.52,188.96,103.16,421.4,270.63,45.86,218.28
180.0,175.51,45.92,334.18,66.85,189.15,103.14,421.12,270.96,46.32,217.82
180.5,175.5,46.24,334.5,67.18,189.35,103.13,420.84,271.3,46.77,217.36
181.0,175.49,46.56,334.82,67.5,189.54,103.11,420.57,271.63,47.23,216.89
181.5,175.48,46.87,335.14,67.83,189.73,103.09,420.29,271.97,47.69,216.43
182.0,175.47,47.19,335.46,68.16,189.93,103.07,420.01,272.3,48.15,215.97
182.5,175.47,47.51,335.78,68.49,190.12,103.06,419.74,272.64,48.61,215.51
183.0,175.46,47.82,336.1,68.81,190.31,103.04,419.46,272.97,49.06,215.04
183.5,175.45,48.14,336.42,69.14,190.51,103.02,419.18,273.31,49.52,214.58
184.0,175.44,48.46,336.74,69.47,190.7,103.01,418.91,273.64,49.98,214.12
184.5,175.43,48.78,337.06,69.79,190.9,102.99,418.63,273.98,50.44,213.66
185.0,175.42,49.09,337.38,70.12,191.09,102.97,418.35,274.31,50.9,213.2
185.5,175.41,49.41,337.7,70.45,191.28,102.96,418.07,274.65,51.35,212.73
186.0,175.41,49.73,338.02,70.77,191.48,102.94,417.8,274.98,51.81,212.27
186.5,175.4,50.04,338.33,71.1,191.67,102.92,417.52,275.32,52.27,211.81
187.0,175.39,50.36,338.65,71.43,191.87,102.9,417.24,275.65,52.73,211.35
187.5,175.38,50.68,338.97,71.76,192.06,102.89,416.97,275.99,53.19,210.88
188.0,175.37,50.99,339.29,72.08,192.25,102.87,416.69,276.32,53.64,210.42
188.5,175.36,51.31,339.61,72.41,192.45,102.85,416.41,276.66,54.1,209.96
189.0,175.35,51.63,339.93,72.74,192.64,102.84,416.14,276.99,54.56,209.5
189.5,175.35,51.94,340.25,73.06,192.84,102.82,415.86,277.33,55.02,209.03
190.0,175.34,52.26,340.57,73.39,193.03,102.8,415.58,277.66,55.48,208.57
190.5,175.33,52.58,340.89,73.72,193.22,102.78,415.3,278.0,55.93,208.11
191.0,175.32,52.9,341.21,74.04,193.42,102.77,415.03,278.33,56.39,207.65
191.5,175.31,53.21,341.53,74.37,193.61,102.75,414.75,278.67,56.85,207.19
192.0,175.3,53.53,341.85,74.7,193.81,102.73,414.47,279.0,57.31,206.72
192.5,175.3,53.85,342.17,75.03,194.0,102.72,414.2,279.34,57.76,206.26
193.0,175.29,54.16,342.49,75.35,194.19,102.7,413.92,279.67,58.22,205.8
193.5,175.28,54.48,342.81,75.68,194.39,102.68,413.64,280.01,58.68,205.34
194.0,175.27,54.8,343.12,76.01,194.58,102.66,413.37,280.34,59.14,204.87
194.5,175.26,55.11,343.44,76.33,194.77,102.65,413.09,280.68,59.6,204.41
195.0,175.25,55.43,343.76,76.66,194.97,102.63,412.81,281.01,60.05,203.95
195.5,175.24,55.75,344.08,76.99,195.16,102.61,412.53,281.35,60.51,203.49
196.0,175.24,56.06,344.4,77.31,195.36,102.6,412.26,281.68,60.97,203.02
196.5,175.23,56.38,344.72,77.64,195.55,102.58,411.98,282.02,61.43,202.56
197.0,175.22,56.7,345.04,77.97,195.74,102.56,411.7,282.35,61.89,202.1
197.5,175.21,57.01,345.36,78.3,195.94,102.54,411.43,282.69,62.34,201.64
198.0,175.2,57.33,345.68,78.62,196.13,102.53,411.15,283.02,62.8,201.18
198.5,175.19,57.65,346.0,78.95,196.33,102.51,410.87,283.36,63.26,200.71
199.0,175.18,57.97,346.32,79.28,196.52,102.49,410.6,283.69,63.72,200.25
199.5,175.18,58.28,346.64,79.6,196.71,102.48,410.32,284.03,64.18,199.79
200.0,175.17,58.6,346.96,79.93,196.91,102.46,410.04,284.36,64.63,199.33
200.5,175.16,58.92,347.28,80.26,197.1,102.44,409.76,284.7,65.09,198.86
201.0,175.15,59.23,347.59,80.58,197.3,102.42,409.49,285.03,65.55,198.4
201.5,175.14,59.55,347.91,80.91,197.49,102.41,409.21,285.37,66.01,197.94
202.0,175.13,59.87,348.23,81.24,197.68,102.39,408.93,285.7,66.46,197.48
202.5,175.13,60.18,348.55,81.57,197.88,102.37,408.66,286.04,66.92,197.01
203.0,175.12,60.5,348.87,81.89,198.07,102.36,408.38,286.37,67.38,196.55
203.5,175.11,60.82,349.19,82.22,198.26,102.34,408.1,286.71,67.84,196.09
204.0,175.1,61.13,349.51,82.55,198.46,102.32,407.83,287.04,68.3,195.63
204.5,175.09,61.45,349.83,82.87,198.65,102.31,407.55,287.38,68.75,195.17
205.0,175.08,61.77,350.15,83.2,198.85,102.29,407.27,287.71,69.21,194.7
205.5,175.07,62.09,350.47,83.53,199.04,102.27,406.99,288.05,69.67,194.24
206.0,175.07,62.4,350.79,83.85,199.23,102.25,406.72,288.38,70.13,193.78
206.5,175.06,62.72,351.11,84.18,199.43,102.24,406.44,288.72,70.59,193.32
207.0,175.05,63.04,351.43,84.51,199.62,102.22,406.16,289.05,71.04,192.85
207.5,175.04,63.35,351.75,84.84,199.82,102.2,405.89,289.39,71.5,192.39
208.0,175.03,63.67,352.06,85.16,200.01,102.19,405.61,289.72,71.96,191.93
208.5,175.02,63.99,352.38,85.49,200.2,102.17,405.33,290.06,72.42,191.47
209.0,175.01,64.3,352.7,85.82,200.4,102.15,405.06,290.39,72.88,191.0
209.5,175.01,64.62,353.02,86.14,200.59,102.13,404.78,290.73,73.33,190.54
210.0,175.0,64.94,353.34,86.47,200.79,102.12,404.5,291.06,73.79,190.08
210.5,174.99,65.25,353.66,86.8,200.98,102.1,404.22,291.4,74.25,189.62
211.0,174.98,65.57,353.98,87.12,201.17,102.08,403.95,291.73,74.71,189.16
211.5,174.97,65.89,354.3,87.45,201.37,102.07,403.67,292.07,75.16,188.69
212.0,174.96,66.21,354.62,87.78,201.56,102.05,403.39,292.4,75.62,188.23
212.5,174.96,66.52,354.94,88.11,201.76,102.03,403.12,292.74,76.08,187.77
213.0,174.95,66.84,355.26,88.43,201.95,102.01,402.84,293.07,76.54,187.31
213.5,174.94,67.16,355.58,88.76,202.14,102.0,402.56,293.41,77.0,186.84
214.0,174.93,67.47,355.9,89.09,202.34,101.98,402.29,293.74,77.45,186.38
214.5,174.92,67.79,356.22,89.41,202.53,101.96,402.01,294.08,77.91,185.92
215.0,174.91,68.11,356.54,89.74,202.72,101.95,401.73,294.41,78.37,185.46
215.5,174.9,68.42,356.85,90.07,202.92,101.93,401.45,294.75,78.83,184.99
216.0,174.9,68.74,357.17,90.39,203.11,101.91,401.18,295.08,79.29,184.53
216.5,174.89,69.06,357.49,90.72,203.31,101.89,400.9,295.42,79.74,184.07
217.0,174.88,69.37,357.81,91.05,203.5,101.88,400.62,295.75,80.2,183.61
217.5,174.87,69.69,358.13,91.38,203.69,101.86,400.35,296.09,80.66,183.15
218.0,174.86,70.01,358.45,91.7,203.89,101.84,400.07,296.42,81.12,182.68
218.5,174.85,70.32,358.77,92.03,204.08,101.83,399.79,296.76,81.58,182.22
219.0,174.84,70.64,359.09,92.36,204.28,101.81,399.52,297.09,82.03,181.76
219.5,174.84,70.96,359.41,92.68,204.47,101.79,399.24,297.43,82.49,181.3
220.0,174.83,71.28,359.73,93.01,204.66,101.78,398.96,297.76,82.95,180.83
220.5,174.82,71.59,360.05,93.34,204.86,101.76,398.68,298.1,83.41,180.37
221.0,174.81,71.91,360.37,93.66,205.05,101.74,398.41,298.43,83.86,179.91
221.5,174.8,72.23,360.69,93.99,205.25,101.72,398.13,298.77,84.32,179.45
222.0,174.79,72.54,361.01,94.32,205.44,101.71,397.85,299.1,84.78,178.98
222.5,174.79,72.86,361.32,94.65,205.63,101.69,397.58,299.44,85.24,178.52
223.0,174.78,73.18,361.64,94.97,205.83,101.67,397.3,299.77,85.7,178.06
223.5,174.77,73.49,361.96,95.3,206.02,101.66,397.02,300.11,86.15,177.6
224.0,174.76,73.81,362.28,95.63,206.21,101.64,396.75,300.44,86.61,177.14
224.5,174.75,74.13,362.6,95.95,206.41,101.62,396.47,300.78,87.07,176.67
225.0,174.74,74.44,362.92,96.28,206.6,101.6,396.19,301.11,87.53,176.21
225.5,174.73,74.76,363.24,96.61,206.8,101.59,395.91,301.45,87.99,175.75
226.0,174.73,75.08,363.56,96.93,206.99,101.57,395.64,301.78,88.44,175.29
226.5,174.72,75.4,363.88,97.26,207.18,101.55,395.36,302.12,88.9,174.82
227.0,174.71,75.71,364.2,97.59,207.38,101.54,395.08,302.45,89.36,174.36
227.5,174.7,76.03,364.52,97.92,207.57,101.52,394.81,302.79,89.82,173.9
228.0,174.69,76.35,364.84,98.24,207.77,101.5,394.53,303.12,90.28,173.44
228.5,174.68,76.66,365.16,98.57,207.96,101.48,394.25,303.46,90.73,172.97
229.0,174.67,76.98,365.48,98.9,208.15,101.47,393.98,303.79,91.19,172.51
229.5,174.67,77.3,365.79,99.22,208.35,101.45,393.7,304.13,91.65,172.05
230.0,174.66,77.61,366.11,99.55,208.54,101.43,393.42,304.46,92.11,171.59
230.5,174.65,77.93,366.43,99.88,208.74,101.42,393.14,304.8,92.56,171.13
231.0,174.64,78.25,366.75,100.2,208.93,101.4,392.87,305.13,93.02,170.66
231.5,174.63,78.56,367.07,100.53,209.12,101.38,392.59,305.47,93.48,170.2
232.0,174.62,78.88,367.39,100.86,209.32,101.36,392.31,305.8,93.94,169.74
232.5,174.62,79.2,367.71,101.19,209.51,101.35,392.04,306.14,94.4,169.28
233.0,174.61,79.51,368.03,101.51,209.7,101.33,391.76,306.47,94.85,168.81
233.5,174.6,79.83,368.35,101.84,209.9,101.31,391.48,306.81,95.31,168.35
234.0,174.59,80.15,368.67,102.17,210.09,101.3,391.21,307.14,95.77,167.89
234.5,174.58,80.47,368.99,102.49,210.29,101.28,390.93,307.48,96.23,167.43
235.0,174.57,80.78,369.31,102.82,210.48,101.26,390.65,307.81,96.69,166.97
235.5,174.56,81.1,369.63,103.15,210.67,101.25,390.37,308.15,97.14,166.5
236.0,174.56,81.42,369.95,103.47,210.87,101.23,390.1,308.48,97.6,166.04
236.5,174.55,81.73,370.26,103.8,211.06,101.21,389.82,308.82,98.06,165.58
237.0,174.54,82.05,370.58,104.13,211.26,101.19,389.54,309.15,98.52,165.12
237.5,174.53,82.37,370.9,104.46,211.45,101.18,389.27,309.49,98.98,164.65
238.0,174.52,82.68,371.22,104.78,211.64,101.16,388.99,309.82,99.43,164.19
238.5,174.51,83.0,371.54,105.11,211.84,101.14,388.71,310.16,99.89,163.73
239.0,174.5,83.32,371.86,105.44,212.03,101.13,388.44,310.49,100.35,163.27
239.5,174.5,83.63,372.18,105.76,212.23,101.11,388.16,310.83,100.81,162.8
240.0,174.49,83.95,372.5,106.09,212.42,101.09,387.88,311.16,101.27,162.34
240.5,174.48,84.27,372.82,106.42,212.61,101.07,387.6,311.5,101.72,161.88
241.0,174.47,84.59,373.14,106.74,212.81,101.06,387.33,311.83,102.18,161.42
241.5,174.46,84.9,373.46,107.07,213.0,101.04,387.05,312.17,102.64,160.96
242.0,174.45,85.22,373.78,107.4,213.2,101.02,386.77,312.5,103.1,160.49
242.5,174.45,85.54,374.1,107.73,213.39,101.01,386.5,312.84,103.55,160.03
243.0,174.44,85.85,374.42,108.05,213.58,100.99,386.22,313.17,104.01,159.57
243.5,174.43,86.17,374.74,108.38,213.78,100.97,385.94,313.51,104.47,159.11
244.0,174.42,86.49,375.05,108.71,213.97,100.95,385.67,313.84,104.93,158.64
244.5,174.41,86.8,375.37,109.03,214.16,100.94,385.39,314.18,105.39,158.18
245.0,174.4,87.12,375.69,109.36,214.36,100.92,385.11,314.51,105.84,157.72
245.5,174.39,87.44,376.01,109.69,214.55,100.9,384.83,314.85,106.3,157.26
246.0,174.39,87.75,376.33,110.01,214.75,100.89,384.56,315.18,106.76,156.79
246.5,174.38,88.07,376.65,110.34,214.94,100.87,384.28,315.52,107.22,156.33
247.0,174.37,88.39,376.97,110.67,215.13,100.85,384.0,315.85,107.68,155.87
247.5,174.36,88.7,377.29,111.0,215.33,100.83,383.73,316.19,108.13,155.41
248.0,174.35,89.02,377.61,111.32,215.52,100.82,383.45,316.52,108.59,154.95
248.5,174.34,89.34,377.93,111.65,215.72,100.8,383.17,316.86,109.05,154.48
249.0,174.33,89.66,378.25,111.98,215.91,100.78,382.9,317.19,109.51,154.02
249.5,174.33,89.97,378.57,112.3,216.1,100.77,382.62,317.53,109.97,153.56
250.0,174.32,90.29,378.89,112.63,216.3,100.75,382.34,317.86,110.42,153.1
250.5,174.31,90.61,379.21,112.96,216.49,100.73,382.06,318.2,110.88,152.63
251.0,174.3,90.92,379.52,113.28,216.69,100.71,381.79,318.53,111.34,152.17
251.5,174.29,91.24,379.84,113.61,216.88,100.7,381.51,318.87,111.8,151.71
252.0,174.28,91.56,380.16,113.94,217.07,100.68,381.23,319.2,112.25,151.25
252.5,174.28,91.87,380.48,114.27,217.27,100.66,380.96,319.54,112.71,150.78
253.0,174.27,92.19,380.8,114.59,217.46,100.65,380.68,319.87,113.17,150.32
253.5,174.26,92.51,381.12,114.92,217.65,100.63,380.4,320.21,113.63,149.86
254.0,174.25,92.82,381.44,115.25,217.85,100.61,380.13,320.54,114.09,149.4
254.5,174.24,93.14,381.76,115.57,218.04,100.6,379.85,320.88,114.54,148.94
255.0,174.23,93.46,382.08,115.9,218.24,100.58,379.57,321.21,115.0,148.47
255.5,174.22,93.78,382.4,116.23,218.43,100.56,379.29,321.55,115.46,148.01
256.0,174.22,94.09,382.72,116.55,218.62,100.54,379.02,321.88,115.92,147.55
256.5,174.21,94.41,383.04,116.88,218.82,100.53,378.74,322.22,116.38,147.09
257.0,174.2,94.73,383.36,117.21,219.01,100.51,378.46,322.55,116.83,146.62
257.5,174.19,95.04,383.68,117.54,219.21,100.49,378.19,322.89,117.29,146.16
258.0,174.18,95.36,383.99,117.86,219.4,100.48,377.91,323.22,117.75,145.7
258.5,174.17,95.68,384.31,118.19,219.59,100.46,377.63,323.56,118.21,145.24
259.0,174.16,95.99,384.63,118.52,219.79,100.44,377.36,323.89,118.67,144.77
259.5,174.16,96.31,384.95,118.84,219.98,100.42,377.08,324.23,119.12,144.31
260.0,174.15,96.63,385.27,119.17,220.18,100.41,376.8,324.56,119.58,143.85
260.5,174.14,96.94,385.59,119.5,220.37,100.39,376.52,324.9,120.04,143.39
261.0,174.13,97.26,385.91,119.82,220.56,100.37,376.25,325.23,120.5,142.93
261.5,174.12,97.58,386.23,120.15,220.76,100.36,375.97,325.57,120.95,142.46
262.0,174.11,97.9,386.55,120.48,220.95,100.34,375.69,325.9,121.41,142.0
262.5,174.11,98.21,386.87,120.81,221.15,100.32,375.42,326.24,121.87,141.54
263.0,174.1,98.53,387.19,121.13,221.34,100.3,375.14,326.57,122.33,141.08
263.5,174.09,98.85,387.51,121.46,221.53,100.29,374.86,326.91,122.79,140.61
264.0,174.08,99.16,387.83,121.79,221.73,100.27,374.59,327.24,123.24,140.15
264.5,174.07,99.48,388.15,122.11,221.92,100.25,374.31,327.58,123.7,139.69
265.0,174.06,99.8,388.47,122.44,222.11,100.24,374.03,327.91,124.16,139.23
265.5,174.05,100.11,388.78,122.77,222.31,100.22,373.75,328.25,124.62,138.76
266.0,174.05,100.43,389.1,123.09,222.5,100.2,373.48,328.58,125.08,138.3
266.5,174.04,100.75,389.42,123.42,222.7,100.18,373.2,328.92,125.53,137.84
267.0,174.03,101.06,389.74,123.75,222.89,100.17,372.92,329.25,125.99,137.38
267.5,174.02,101.38,390.06,124.08,223.08,100.15,372.65,329.59,126.45,136.92
268.0,174.01,101.7,390.38,124.4,223.28,100.13,372.37,329.92,126.91,136.45
268.5,174.0,102.01,390.7,124.73,223.47,100.12,372.09,330.26,127.37,135.99
269.0,173.99,102.33,391.02,125.06,223.67,100.1,371.82,330.59,127.82,135.53
269.5,173.99,102.65,391.34,125.38,223.86,100.08,371.54,330.93,128.28,135.07
270.0,173.98,102.97,391.66,125.71,224.05,100.07,371.26,331.26,128.74,134.6
270.5,173.97,103.28,391.98,126.04,224.25,100.05,370.98,331.6,129.2,134.14
271.0,173.96,103.6,392.3,126.36,224.44,100.03,370.71,331.93,129.65,133.68
271.5,173.95,103.92,392.62,126.69,224.64,100.01,370.43,332.27,130.11,133.22
272.0,173.94,104.23,392.94,127.02,224.83,100.0,370.15,332.6,130.57,132.75
272.5,173.94,104.55,393.25,127.35,225.02,99.98,369.88,332.94,131.03,132.29
273.0,173.93,104.87,393.57,127.67,225.22,99.96,369.6,333.27,131.49,131.83
273.5,173.92,105.18,393.89,128.0,225.41,99.95,369.32,333.61,131.94,131.37
274.0,173.91,105.5,394.21,128.33,225.6,99.93,369.05,333.94,132.4,130.91
274.5,173.9,105.82,394.53,128.65,225.8,99.91,368.77,334.28,132.86,130.44
275.0,173.89,106.13,394.85,128.98,225.99,99.89,368.49,334.61,133.32,129.98
275.5,173.88,106.45,395.17,129.31,226.19,99.88,368.21,334.95,133.78,129.52
276.0,173.88,106.77,395.49,129.63,226.38,99.86,367.94,335.28,134.23,129.06
276.5,173.87,107.09,395.81,129.96,226.57,99.84,367.66,335.62,134.69,128.59
277.0,173.86,107.4,396.13,130.29,226.77,99.83,367.38,335.95,135.15,128.13
277.5,173.85,107.72,396.45,130.62,226.96,99.81,367.11,336.29,135.61,127.67
278.0,173.84,108.04,396.77,130.94,227.16,99.79,366.83,336.62,136.07,127.21
278.5,173.83,108.35,397.09,131.27,227.35,99.77,366.55,336.96,136.52,126.74
279.0,173.82,108.67,397.41,131.6,227.54,99.76,366.28,337.29,136.98,126.28
279.5,173.82,108.99,397.72,131.92,227.74,99.74,366.0,337.63,137.44,125.82
280.0,173.81,109.3,398.04,132.25,227.93,99.72,365.72,337.96,137.9,125.36
280.5,173.8,109.62,398.36,132.58,228.13,99.71,365.44,338.3,138.35,124.9
281.0,173.79,109.94,398.68,132.9,228.32,99.69,365.17,338.63,138.81,124.43
281.5,173.78,110.25,399.0,133.23,228.51,99.67,364.89,338.97,139.27,123.97
282.0,173.77,110.57,399.32,133.56,228.71,99.65,364.61,339.3,139.73,123.51
282.5,173.77,110.89,399.64,133.89,228.9,99.64,364.34,339.64,140.19,123.05
283.0,173.76,111.2,399.96,134.21,229.09,99.62,364.06,339.97,140.64,122.58
283.5,173.75,111.52,400.28,134.54,229.29,99.6,363.78,340.31,141.1,122.12
284.0,173.74,111.84,400.6,134.87,229.48,99.59,363.51,340.64,141.56,121.66
284.5,173.73,112.16,400.92,135.19,229.68,99.57,363.23,340.98,142.02,121.2
285.0,173.72,112.47,401.24,135.52,229.87,99.55,362.95,341.31,142.48,120.74
285.5,173.71,112.79,401.56,135.85,230.06,99.54,362.67,341.65,142.93,120.27
286.0,173.71,113.11,401.88,136.17,230.26,99.52,362.4,341.98,143.39,119.81
286.5,173.7,113.42,402.19,136.5,230.45,99.5,362.12,342.32,143.85,119.35
287.0,173.69,113.74,402.51,136.83,230.65,99.48,361.84,342.65,144.31,118.89
287.5,173.68,114.06,402.83,137.16,230.84,99.47,361.57,342.99,144.77,118.42
288.0,173.67,114.37,403.15,137.48,231.03,99.45,361.29,343.32,145.22,117.96
288.5,173.66,114.69,403.47,137.81,231.23,99.43,361.01,343.66,145.68,117.5
289.0,173.65,115.01,403.79,138.14,231.42,99.42,360.74,343.99,146.14,117.04
289.5,173.65,115.32,404.11,138.46,231.62,99.4,360.46,344.33,146.6,116.57
290.0,173.64,115.64,404.43,138.79,231.81,99.38,360.18,344.66,147.06,116.11
290.5,173.63,115.96,404.75,139.12,232.0,99.36,359.9,345.0,147.51,115.65
291.0,173.62,116.28,405.07,139.44,232.2,99.35,359.63,345.33,147.97,115.19
291.5,173.61,116.59,405.39,139.77,232.39,99.33,359.35,345.67,148.43,114.73
292.0,173.6,116.91,405.71,140.1,232.59,99.31,359.07,346.0,148.89,114.26
292.5,173.6,117.23,406.03,140.43,232.78,99.3,358.8,346.34,149.34,113.8
293.0,173.59,117.54,406.35,140.75,232.97,99.28,358.52,346.67,149.8,113.34
293.5,173.58,117.86,406.67,141.08,233.17,99.26,358.24,347.01,150.26,112.88
294.0,173.57,118.18,406.98,141.41,233.36,99.24,357.97,347.34,150.72,112.41
294.5,173.56,118.49,407.3,141.73,233.55,99.23,357.69,347.68,151.18,111.95
295.0,173.55,118.81,407.62,142.06,233.75,99.21,357.41,348.01,151.63,111.49
295.5,173.54,119.13,407.94,142.39,233.94,99.19,357.13,348.35,152.09,111.03
296.0,173.54,119.44,408.26,142.71,234.14,99.18,356.86,348.68,152.55,110.56
296.5,173.53,119.76,408.58,143.04,234.33,99.16,356.58,349.02,153.01,110.1
297.0,173.52,120.08,408.9,143.37,234.52,99.14,356.3,349.35,153.47,109.64
297.5,173.51,120.39,409.22,143.7,234.72,99.12,356.03,349.69,153.92,109.18
298.0,173.5,120.71,409.54,144.02,234.91,99.11,355.75,350.02,154.38,108.72
298.5,173.49,121.03,409.86,144.35,235.11,99.09,355.47,350.36,154.84,108.25
299.0,173.48,121.35,410.18,144.68,235.3,99.07,355.2,350.69,155.3,107.79
299.5,173.48,121.66,410.5,145.0,235.49,99.06,354.92,351.03,155.76,107.33
300.0,173.47,121.98,410.82,145.33,235.69,99.04,354.64,351.36,156.21,106.87
300.5,173.46,122.3,411.14,145.66,235.88,99.02,354.36,351.7,156.67,106.4
301.0,173.45,122.61,411.45,145.98,236.08,99.0,354.09,352.03,157.13,105.94
301.5,173.44,122.93,411.77,146.31,236.27,98.99,353.81,352.37,157.59,105.48
302.0,173.43,123.25,412.09,146.64,236.46,98.97,353.53,352.7,158.04,105.02
302.5,173.43,123.56,412.41,146.97,236.66,98.95,353.26,353.04,158.5,104.55
303.0,173.42,123.88,412.73,147.29,236.85,98.94,352.98,353.37,158.96,104.09
303.5,173.41,124.2,413.05,147.62,237.04,98.92,352.7,353.71,159.42,103.63
304.0,173.4,124.51,413.37,147.95,237.24,98.9,352.43,354.04,159.88,103.17
304.5,173.39,124.83,413.69,148.27,237.43,98.89,352.15,354.38,160.33,102.71
305.0,173.38,125.15,414.01,148.6,237.63,98.87,351.87,354.71,160.79,102.24
305.5,173.37,125.47,414.33,148.93,237.82,98.85,351.59,355.05,161.25,101.78
306.0,173.37,125.78,414.65,149.25,238.01,98.83,351.32,355.38,161.71,101.32
306.5,173.36,126.1,414.97,149.58,238.21,98.82,351.04,355.72,162.17,100.86
307.0,173.35,126.42,415.29,149.91,238.4,98.8,350.76,356.05,162.62,100.39
307.5,173.34,126.73,415.61,150.24,238.6,98.78,350.49,356.39,163.08,99.93
308.0,173.33,127.05,415.92,150.56,238.79,98.77,350.21,356.72,163.54,99.47
308.5,173.32,127.37,416.24,150.89,238.98,98.75,349.93,357.06,164.0,99.01
309.0,173.31,127.68,416.56,151.22,239.18,98.73,349.66,357.39,164.46,98.54
309.5,173.31,128.0,416.88,151.54,239.37,98.71,349.38,357.73,164.91,98.08
310.0,173.3,128.32,417.2,151.87,239.57,98.7,349.1,358.06,165.37,97.62
310.5,173.29,128.63,417.52,152.2,239.76,98.68,348.82,358.4,165.83,97.16
311.0,173.28,128.95,417.84,152.52,239.95,98.66,348.55,358.73,166.29,96.7
